% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
%
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 

@relation elevators
@attribute  climbRate real
@attribute  Sgz real
@attribute  p real
@attribute  q real
@attribute  curRoll real
@attribute  absRoll real
@attribute  diffClb real
@attribute  diffRollRate real
@attribute  diffDiffClb real
@attribute  SaTime1 real
@attribute  SaTime2 real
@attribute  SaTime3 real
@attribute  SaTime4 real
@attribute  diffSaTime1 real
@attribute  diffSaTime2 real
@attribute  diffSaTime3 real
@attribute  diffSaTime4 real
@attribute  Sa real
@attribute  Goal real

@data
85, -41, 0.07, 0.05, 2.4, -14, 4, -0.004, -0.2, -0.0015, -0.0014, -0.0014, -0.0014, -0.0002, 0.0000, 0.0000, 0.0000, -0.0014, 0.037
53, -38, -0.13, 0.13, 2.3, -14, -5, -0.011, 0.3, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.034
27, -38, -0.23, -0.06, 2.1, -14, 2, -0.013, 2.0, -0.0017, -0.0017, -0.0017, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000, -0.0017, 0.033
219, -34, -0.44, 0.01, 1.4, -15, 9, -0.009, -0.2, -0.0017, -0.0017, -0.0017, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000, -0.0017, 0.034
378, -21, -0.35, 0.07, 0.4, -16, 6, 0.008, -0.2, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.035
420, -15, -0.27, 0.19, 0.1, -16, 1, 0.008, -1.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.038
61, 3, 0.08, 0.28, -0.4, -16, -14, 0.009, -0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.033
8, 2, 0.37, 0.12, 0.7, -15, 1, 0.004, -0.3, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.034
-172, -3, -0.14, 0.18, 1.6, -14, -9, -0.021, -0.1, -0.0018, -0.0018, -0.0018, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000, -0.0018, 0.032
-226, -6, -0.29, 0.01, 1.4, -15, -5, -0.018, 1.5, -0.0018, -0.0018, -0.0018, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000, -0.0018, 0.031
-131, -12, -0.38, 0.05, 0.7, -15, 6, 0.001, 0.1, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.028
123, -13, -0.33, -0.02, -0.1, -16, 15, 0.004, -0.7, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.029
299, -8, -0.24, 0.03, -0.5, -16, 9, 0.007, -0.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.032
347, 11, -0.05, 0.17, -0.9, -17, -3, 0.006, -0.4, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.033
12, 26, 0.26, 0.24, -0.4, -16, -11, 0.005, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.034
-8, 26, 0.27, 0.24, -0.3, -16, -11, 0.004, -0.2, -0.0014, -0.0012, -0.0012, -0.0012, -0.0003, 0.0000, 0.0000, 0.0000, -0.0012, 0.033
-341, 15, -0.10, 0.22, 0.1, -16, -10, -0.011, -0.2, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.031
-395, 11, -0.15, 0.14, 0.1, -16, -10, -0.006, 0.4, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.030
-380, -5, -0.24, 0.11, -0.5, -16, 2, -0.004, 0.0, -0.0013, -0.0014, -0.0014, -0.0014, 0.0001, 0.0000, 0.0000, 0.0000, -0.0014, 0.029
-348, -12, -0.20, 0.10, -0.7, -17, 4, 0.005, 0.0, -0.0012, -0.0013, -0.0013, -0.0013, 0.0001, 0.0000, 0.0000, 0.0000, -0.0013, 0.028
114, -24, 0.28, 0.06, -0.4, -16, 6, 0.005, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.030
13, -15, 0.01, 0.16, 0.7, -15, -5, -0.007, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.029
-23, -15, -0.02, 0.14, 0.7, -15, -5, 0.002, 0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.030
-30, -15, -0.02, 0.14, 0.7, -15, -5, 0.002, 0.3, -0.0014, -0.0012, -0.0012, -0.0012, -0.0004, 0.0000, 0.0000, 0.0000, -0.0012, 0.029
-71, -17, -0.29, 0.13, 0.3, -16, -2, -0.012, -0.1, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.028
-74, -18, -0.31, 0.13, 0.3, -16, -2, -0.012, 0.1, -0.0013, -0.0015, -0.0015, -0.0015, 0.0002, 0.0000, 0.0000, 0.0000, -0.0015, 0.029
-108, -20, -0.29, 0.18, -0.3, -16, -6, 0.005, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.028
-49, -30, 0.36, 0.12, -0.4, -16, 1, 0.012, -0.2, -0.0011, -0.0009, -0.0009, -0.0009, -0.0002, 0.0000, 0.0000, 0.0000, -0.0009, 0.029
-166, -33, 0.39, 0.20, 0.5, -15, -8, -0.003, -0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.027
-215, -38, 0.36, 0.05, 1.0, -15, 6, -0.003, 0.7, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.026
224, -34, -0.29, 0.07, 1.3, -15, 3, -0.005, -0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.027
226, -23, -0.17, 0.12, 0.7, -15, -2, 0.007, -0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.029
9, -18, -0.03, 0.25, 0.5, -16, -13, 0.006, 0.0, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.026
-116, -21, 0.17, 0.13, 0.6, -15, -4, 0.009, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.027
-297, -31, -0.22, 0.19, 0.7, -15, -9, -0.019, -0.2, -0.0014, -0.0015, -0.0015, -0.0015, 0.0001, 0.0000, 0.0000, 0.0000, -0.0015, 0.026
-356, -40, -0.41, 0.15, 0.2, -16, -1, -0.011, -0.6, -0.0012, -0.0014, -0.0014, -0.0014, 0.0002, 0.0000, 0.0000, 0.0000, -0.0014, 0.027
-397, -49, -0.39, 0.17, -0.5, -16, -7, 0.004, -0.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.025
-364, -67, -0.06, 0.10, -1.2, -17, 4, 0.015, -0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.024
37, -83, 0.59, 0.05, 0.7, -15, 6, 0.005, -0.2, -0.0011, -0.0010, -0.0010, -0.0009, -0.0003, 0.0000, -0.0002, 0.0000, -0.0009, 0.025
63, -80, 0.23, 0.10, 1.5, -14, -1, -0.024, 0.1, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.024
178, -75, -0.30, 0.05, 1.4, -15, 5, -0.016, -0.1, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.027
-9, -69, -0.39, 0.20, 0.3, -16, -11, 0.008, 0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.026
-126, -70, -0.24, 0.20, -0.3, -16, -9, 0.011, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.024
-185, -72, -0.14, 0.01, -0.4, -16, -6, 0.016, 2.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
375, -68, 0.56, -0.04, 0.6, -15, 14, 0.012, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.024
486, -56, 0.64, 0.11, 1.6, -14, -4, -0.008, -0.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.025
348, -34, 0.09, 0.14, 2.8, -13, -7, -0.020, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.026
77, -25, -0.45, 0.22, 2.4, -14, -14, -0.022, -0.3, -0.0012, -0.0013, -0.0013, -0.0014, 0.0001, 0.0000, 0.0001, 0.0000, -0.0014, 0.027
-90, -25, -0.52, 0.26, 1.8, -14, -18, -0.002, -0.6, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.024
-316, -49, -0.15, 0.14, -0.5, -16, -2, 0.011, -0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.022
298, -43, -0.20, 0.08, 0.5, -16, 3, -0.012, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.024
-57, -26, 0.08, 0.18, -0.3, -16, -8, 0.005, -0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.022
-71, -28, 0.18, 0.05, -0.1, -16, 9, 0.009, 0.4, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.023
-136, -32, 0.07, 0.14, 0.5, -16, -5, -0.006, -0.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.022
185, -41, 0.47, 0.09, -0.3, -16, 2, 0.006, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.023
47, -34, 0.32, 0.18, 1.0, -15, -9, -0.010, -0.2, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.022
-103, -37, -0.15, 0.13, 1.5, -15, -6, -0.018, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.021
-107, -41, -0.41, 0.07, 0.9, -15, 2, -0.009, 0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.022
-108, -44, -0.40, 0.11, 0.1, -16, 0, 0.006, 0.3, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0001, 0.0000, -0.0009, 0.020
215, -41, 0.38, 0.05, 0.1, -16, 7, 0.013, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.023
171, -34, 0.50, 0.14, 0.9, -15, -8, 0.004, 0.8, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
54, -24, -0.49, 0.09, 1.3, -15, -2, -0.011, 0.3, -0.0011, -0.0012, -0.0012, -0.0012, 0.0001, 0.0000, 0.0000, 0.0000, -0.0012, 0.023
-83, -24, -0.46, 0.19, 0.3, -16, -9, 0.004, 0.2, -0.0009, -0.0009, -0.0009, -0.0010, 0.0000, 0.0000, 0.0001, 0.0000, -0.0010, 0.024
-156, -25, -0.37, 0.28, -0.1, -16, -12, 0.015, -1.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-237, -33, 0.00, 0.12, -0.5, -16, -2, 0.019, -0.4, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.022
-310, -45, 0.16, 0.15, -0.2, -16, -5, 0.003, -0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
-292, -63, 0.12, 0.10, 0.5, -16, 0, -0.007, 0.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.020
-91, -77, -0.29, 0.07, 0.3, -16, 4, -0.013, 0.0, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.021
-60, -79, -0.33, 0.10, -0.4, -16, 1, 0.002, 0.2, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.020
-8, -80, -0.25, 0.03, -0.7, -17, 10, 0.007, 0.5, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
12, -80, -0.24, 0.06, -0.8, -17, 10, 0.007, -0.4, -0.0009, -0.0009, -0.0009, -0.0009, -0.0001, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
221, -69, 0.52, 0.08, 0.1, -16, 3, 0.011, -0.2, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
183, -59, 0.27, 0.13, 1.3, -15, -6, -0.021, 0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.019
288, -50, -0.27, 0.04, 1.4, -15, 6, -0.022, -0.2, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.021
280, -34, -0.35, 0.12, 0.2, -16, -2, 0.004, 0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0001, 0.0000, 0.0000, 0.0000, -0.0009, 0.022
134, -23, -0.14, 0.18, -0.6, -17, -8, 0.008, -0.1, -0.0010, -0.0009, -0.0009, -0.0009, -0.0002, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
74, -21, -0.11, 0.15, -0.8, -17, -2, 0.001, -0.6, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
303, -10, 0.53, 0.05, 0.1, -16, 7, 0.014, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
394, 4, 0.55, 0.10, 1.4, -15, 2, -0.010, -0.7, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
398, 8, 0.50, -0.08, 1.7, -14, 1, -0.009, 1.0, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, -0.0002, 0.0000, -0.0010, 0.021
330, 23, -0.05, 0.18, 2.2, -14, -9, -0.029, -0.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.023
245, 27, -0.27, 0.28, 2.1, -14, -15, -0.028, -1.7, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.024
-82, 29, -0.67, 0.28, 1.4, -15, -24, -0.023, 0.5, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.023
-211, 28, -0.78, 0.28, 0.9, -15, -22, -0.011, 0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.021
-441, 12, -0.80, 0.16, -1.3, -17, -5, 0.004, 0.4, -0.0009, -0.0009, -0.0009, -0.0011, 0.0001, 0.0000, 0.0001, 0.0000, -0.0011, 0.020
-457, 8, -0.70, 0.12, -1.7, -18, -2, 0.020, 0.7, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-397, -4, -0.36, 0.08, -2.5, -18, 10, 0.027, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
189, -12, 0.63, 0.04, -1.4, -17, 10, 0.007, -0.2, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
266, -5, 0.66, 0.08, -0.3, -16, 1, -0.002, 0.6, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
19, 8, 0.11, 0.18, 1.7, -14, -11, -0.023, 0.0, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.020
-124, 6, -0.46, 0.13, 1.2, -15, -5, -0.023, 0.2, -0.0012, -0.0013, -0.0013, -0.0013, 0.0001, 0.0000, 0.0000, 0.0000, -0.0013, 0.021
-158, 4, -0.55, 0.19, 0.8, -15, -6, -0.003, -1.0, -0.0009, -0.0009, -0.0009, -0.0010, 0.0000, 0.0000, 0.0001, 0.0000, -0.0010, 0.022
-393, -9, -0.34, 0.20, -0.5, -16, -10, 0.012, -0.2, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-612, -33, 0.11, 0.18, -0.9, -17, -8, 0.018, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
-612, -50, 0.44, 0.06, -0.4, -16, 10, 0.022, -0.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-434, -66, 0.71, 0.05, 0.7, -15, 8, 0.003, -1.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-346, -75, 0.60, 0.05, 1.7, -14, 4, -0.015, -0.4, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.018
165, -84, -0.45, 0.01, 2.5, -14, 7, -0.020, 0.0, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.020
210, -82, -0.54, 0.06, 2.2, -14, 7, -0.010, -0.4, -0.0009, -0.0010, -0.0010, -0.0011, 0.0001, 0.0000, 0.0001, 0.0000, -0.0011, 0.019
238, -75, -0.44, 0.08, 1.3, -15, 2, 0.008, -0.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
133, -51, 0.26, 0.08, 1.7, -14, 0, -0.001, -0.1, -0.0009, -0.0009, -0.0009, -0.0009, -0.0002, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
223, -37, -0.47, 0.07, 1.2, -15, 3, -0.012, -0.2, -0.0011, -0.0011, -0.0011, -0.0011, 0.0001, 0.0000, 0.0000, 0.0000, -0.0011, 0.021
169, -30, -0.47, 0.15, 0.3, -16, -6, 0.003, 0.5, -0.0009, -0.0009, -0.0009, -0.0009, 0.0001, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
82, -29, 0.21, -0.03, -2.3, -8, 5, 0.011, -0.2, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.033
113, -27, 0.32, 0.09, -2.0, -8, -2, 0.011, -1.3, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.035
-354, -34, 0.37, 0.15, 0.2, -6, -14, -0.006, -0.2, -0.0007, -0.0007, -0.0007, -0.0006, 0.0000, 0.0000, -0.0002, 0.0000, -0.0006, 0.032
-474, -42, 0.28, -0.06, 0.6, -5, -3, -0.009, 2.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.031
-420, -69, -0.06, -0.01, 1.0, -5, 1, -0.011, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.027
-27, -85, -0.35, -0.15, 0.4, -6, 15, -0.011, -0.2, -0.0007, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.030
3, -85, -0.37, -0.15, 0.3, -6, 14, -0.011, -0.2, -0.0006, -0.0007, -0.0007, -0.0008, 0.0001, 0.0000, 0.0001, 0.0000, -0.0008, 0.029
31, -85, -0.38, -0.16, 0.2, -6, 14, -0.008, -0.1, -0.0005, -0.0006, -0.0006, -0.0007, 0.0001, 0.0000, 0.0001, 0.0000, -0.0007, 0.030
100, -81, -0.25, 0.02, -0.7, -7, 1, 0.007, -0.4, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.032
70, -79, -0.17, 0.12, -0.9, -7, -8, 0.007, -0.9, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.029
167, -51, 0.16, 0.04, 0.6, -5, -4, -0.007, -0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.030
70, -47, -0.06, 0.06, 0.7, -5, -6, -0.011, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.028
27, -46, -0.28, 0.03, 0.4, -6, -2, -0.011, -0.4, -0.0007, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.029
3, -45, -0.31, 0.09, 0.1, -6, -6, 0.002, -0.9, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.028
-24, -46, -0.23, 0.00, -0.7, -7, -1, 0.006, 0.2, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.026
246, -37, 0.22, -0.04, -0.6, -7, 5, 0.007, -0.2, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.028
116, -21, 0.17, 0.08, 0.6, -5, -7, -0.008, -0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.026
184, -12, -0.27, -0.02, 0.4, -6, 2, -0.010, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.028
90, -6, -0.24, 0.08, -0.3, -6, -7, 0.006, 0.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.026
25, -5, -0.08, 0.04, -0.6, -7, -3, 0.008, -0.2, -0.0004, -0.0003, -0.0003, -0.0003, -0.0001, 0.0000, 0.0000, 0.0000, -0.0003, 0.027
16, -5, -0.05, 0.03, -0.6, -7, -3, 0.006, 0.1, -0.0005, -0.0005, -0.0005, -0.0004, 0.0000, 0.0000, -0.0002, 0.0000, -0.0004, 0.025
70, -4, 0.23, -0.04, -0.4, -6, 4, 0.011, -0.1, -0.0002, -0.0002, -0.0002, -0.0002, 0.0000, 0.0000, 0.0000, 0.0000, -0.0002, 0.026
99, -3, 0.32, 0.08, -0.2, -6, 1, 0.010, -1.6, -0.0002, -0.0002, -0.0002, -0.0002, 0.0000, 0.0000, 0.0000, 0.0000, -0.0002, 0.028
-318, -7, 0.21, 0.15, 1.2, -5, -16, -0.014, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.026
-449, -20, -0.02, 0.07, 1.4, -5, -3, -0.013, -1.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.022
116, -38, -0.35, -0.13, 0.4, -6, 14, -0.004, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.024
418, -10, 0.10, -0.03, -0.6, -6, 4, 0.010, -0.1, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.025
434, -3, 0.20, 0.09, -0.4, -6, -4, 0.009, -1.5, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.027
-190, 11, 0.04, 0.15, 0.4, -6, -15, -0.006, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.025
-708, -35, -0.08, 0.09, 0.2, -6, -9, 0.001, 0.0, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.023
-763, -50, -0.03, -0.12, 0.1, -6, 4, 0.005, 2.2, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.021
-640, -66, 0.05, -0.10, 0.1, -6, 12, 0.005, 0.1, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.020
18, -90, 0.21, -0.15, 0.7, -5, 15, 0.002, -0.1, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.021
518, -71, -0.02, -0.11, 1.2, -5, 11, -0.008, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.022
634, -55, -0.12, -0.06, 1.1, -5, 4, -0.007, 0.4, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.023
627, -25, -0.25, 0.03, 0.6, -5, -3, -0.003, -0.2, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.024
-233, 16, 0.19, 0.15, -0.2, -6, -12, -0.006, -0.8, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.023
-342, 11, 0.12, 0.04, 0.0, -6, -8, -0.011, 1.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.021
