default,student,balance,income
No,Yes,1214.40830614039,18055.2384673481
No,No,987.745528266879,40243.6200175724
No,Yes,1257.01612997428,19247.9006122535
No,No,524.085618869391,40319.1181371203
No,Yes,1236.20709180902,23364.0486787434
No,No,1008.67500060109,68610.4120555314
No,Yes,1474.77960459732,17382.4673857923
No,No,772.375314624076,36997.3367352005
No,No,701.552593711794,39526.5771906576
No,No,0,28798.0399729688
No,Yes,1165.89551137885,14969.287247901
No,No,0,28226.557953656
No,No,1429.22104820795,40564.8863059473
No,Yes,806.669235669924,17359.6747587048
No,No,528.089315636181,46389.3406847376
No,No,963.428148153574,60084.1264776155
No,Yes,764.527166698458,22578.6356703964
No,No,573.699136954666,49465.7548491151
No,No,1410.36924005266,62395.0381452745
No,No,816.741027053221,47272.3336067607
No,Yes,1220.52491385296,12195.3619458105
No,No,245.438753254707,54133.0383062382
No,Yes,1083.91128186265,8584.07757718566
No,No,485.348806539971,14676.2955127899
No,No,677.758794018199,50309.0647156314
No,No,286.660874697687,34499.5326305991
No,Yes,843.920206689305,20754.0241650763
No,No,831.836619855653,41247.6422019852
No,No,1024.32637691556,33832.4896292671
No,No,1277.12309805961,42472.9082664883
No,Yes,1221.94391099058,19127.3502338688
No,No,967.249281733551,27663.1340686837
No,Yes,1556.90441828681,19272.2364832438
No,Yes,419.729554950423,24679.7314674036
No,No,276.164884319754,53625.7140947421
No,Yes,1407.49727226474,14688.3889037995
No,No,1041.08802327575,39515.8430210841
No,No,182.325444181601,39703.2688512737
No,No,162.218486671005,41381.2707079487
No,No,405.273980579651,52571.1841278696
No,No,887.158361413145,51519.1264793758
Yes,No,1844.88383884583,35508.6754221796
No,No,792.981525937216,37549.9499998242
No,Yes,942.140104921355,23835.3854718109
No,No,938.785896813178,14524.3576239936
No,No,18.904202687713,35590.2325848995
No,Yes,599.470983151448,18575.4084167931
No,Yes,679.809546964661,19263.1233225777
No,No,601.26329258483,24400.0962522342
No,No,132.081039256955,51694.7395595321
No,No,743.032968860053,25186.4259047665
No,No,728.186897542766,52515.067548616
No,No,467.24756371474,33644.2578423146
No,Yes,1104.93334843928,17377.4981465423
No,Yes,310.198181760548,14672.9256971296
No,No,1575.71270470809,45957.2447176986
No,Yes,1370.24893741273,13358.27420233
No,No,1593.43280272516,73554.2334951972
No,No,463.002217743353,42297.457797763
No,Yes,786.106023872725,20954.4515707624
No,Yes,731.511801077057,26505.3445248465
No,Yes,468.273219312504,27054.8938154627
No,No,219.145709509397,37993.0436785143
No,Yes,846.959069993446,20659.8532659399
No,No,702.15926284292,57468.4044412075
No,Yes,1381.64443433899,11059.5680660885
No,No,1455.50583675848,33455.0496944581
No,No,1357.90971764829,43377.1121805759
No,No,1032.62707913177,23349.8301266316
No,No,798.85963667668,48336.1293083261
No,Yes,117.903081769161,14649.8580553618
No,No,234.743603957668,27499.9536219838
No,No,890.266872175803,36631.498422027
No,Yes,518.478839254005,18635.5097072673
No,No,1124.49595976431,31739.563746405
No,No,1468.78805535161,38521.8701999955
No,No,938.106178830587,13405.2109419603
No,No,722.029162469719,26984.2562874375
No,No,610.641708045754,42899.8481269583
No,No,407.771300691402,18555.3235405547
No,No,1057.22881723348,58133.5278357482
No,No,1262.40451593839,57158.7550202353
No,Yes,1082.67454484205,22417.5561475327
Yes,No,1969.94292393429,29415.7532920711
No,No,760.099642771661,45921.3431313597
No,No,929.396254308671,23133.6598112204
No,No,1177.2495984995,35419.6103097622
No,No,309.27068081804,42226.65131333
No,No,981.943933832087,38483.5318863506
No,No,200.162803965695,24280.1301574474
No,No,1630.48300985988,54323.4228868628
No,No,947.235416304317,28310.4937788445
No,No,537.396354192918,40828.140116245
No,Yes,1292.56878393393,14859.2400849317
No,No,356.827645393509,39444.8253488201
No,No,500.155117007218,34437.7068935173
No,No,1345.70698005887,40802.8865154653
No,Yes,1091.13975599585,19990.8353295959
No,No,1025.52762476694,22741.3913036463
No,No,403.240024857581,42993.4364142112
No,No,699.342672690461,36957.6805692933
No,No,1445.80516373713,15666.0574301554
No,Yes,963.899257788196,16561.255635469
No,No,542.765601644382,52625.4157104306
No,No,766.929094869356,25376.1037623839
No,No,808.429127594511,29212.9047289716
No,No,736.536729918891,46416.1829197087
No,No,1076.13982317578,31845.9515280532
No,Yes,731.314859465698,11510.1514733817
No,No,236.003705939958,38202.5138392406
No,No,1382.4549524961,40394.3086001964
No,Yes,915.571546852198,22586.3382776513
No,No,176.596945808558,48957.7563824849
No,Yes,639.99962630239,19900.0064038998
No,Yes,950.678008585236,20435.8178098611
No,No,1320.71111520739,29105.4424418385
No,Yes,1203.02939896646,15952.4520239732
No,No,1335.93525388814,19482.2062817827
Yes,Yes,1647.28224769539,16154.4622803728
No,Yes,1434.38646448511,15761.6996158335
No,No,307.476238460687,36120.9685897979
No,Yes,1277.89489991076,20649.9299868452
No,No,998.393069937923,46051.9228596918
No,No,561.343258988322,44403.9942871378
No,Yes,1577.08358059243,15230.8206004836
No,Yes,412.071444309261,12588.9711331098
Yes,Yes,1758.40657080375,14272.2737755857
No,Yes,251.468193783358,19373.8880179322
No,No,1353.13173451443,40164.0485885543
No,No,10.1944566929947,32641.9325638431
No,No,933.554734219053,33633.1486889292
No,Yes,1692.75253804708,23743.8419510997
No,No,663.250479154119,36276.8639525225
No,No,51.5304014162657,36851.9128724154
No,No,797.742647053305,53398.9285871911
No,No,0,50243.9311704645
No,No,1217.07276191295,62764.0976635433
No,No,0,44980.2930390375
No,No,741.844666024469,45808.5402807401
No,No,455.184490479099,43513.3506271492
No,Yes,1788.14082161796,26228.7104423056
No,No,1253.77341200631,28153.0140567459
No,No,918.09337371899,44112.8101652491
No,No,0,30241.9485766869
No,Yes,699.173401299605,17572.8310644687
No,No,171.996376988763,33505.4934304586
No,No,1326.34885429976,46587.0802885257
No,No,1275.49530305434,40026.2859538126
Yes,Yes,2247.42188932705,17926.7230141293
No,No,993.77211910269,52645.6630948018
No,No,997.379504092706,34824.848061927
No,Yes,652.372669135781,12139.0571198897
No,No,1124.88618865227,41989.0341969489
No,No,1608.81844748478,36721.1034831342
No,Yes,776.606472977211,4755.25219033558
No,No,845.020724913514,33895.2378498713
No,No,570.054698668476,42157.8077120892
No,No,186.438134380559,13325.1213335376
No,No,0,48672.9560136099
No,No,1429.48871595734,31995.4879988516
No,No,295.056674121521,39479.7516839202
No,No,896.581276619335,54840.0578653019
No,Yes,1562.53232379506,13754.3340702828
No,No,889.308741715182,33036.2447896186
No,Yes,1805.68295452897,20727.6402234923
No,No,1334.1059277835,43704.4308597779
No,No,527.940223666282,56820.8207444954
No,No,1282.07694622826,52753.0765682445
No,No,932.828729648173,48165.1802367937
No,Yes,1850.88824722219,21575.7633259386
No,No,455.190784198115,36488.1578499807
No,No,748.286644782209,45626.9945465569
No,No,874.478742268915,33485.5205119318
No,Yes,538.706536221086,16350.3601824157
No,No,841.85172718326,48615.0145715462
No,No,1814.16819486658,28322.8391895754
No,Yes,365.704408735642,15953.9756084283
No,No,401.180757478873,39686.6759484968
No,No,2096.13639137234,49992.5298141708
No,No,1429.87855917136,33452.5875602965
No,Yes,1737.34771498223,19202.7101911288
No,No,1043.39033839845,45309.9489669253
No,Yes,1155.45654811422,22194.4778758481
No,Yes,931.649113036332,19179.4467878978
No,No,146.755460850544,49925.0693858343
No,No,1406.9476517096,27667.8360308734
No,Yes,705.896825598943,18447.8760934385
No,No,641.803940740381,32628.6412619614
No,No,379.603563484232,42862.4888881861
No,No,706.22679193318,33920.4569663211
No,No,577.131996919527,43616.0962322882
No,No,90.99981606327,52387.591991635
No,No,549.39904175625,48424.4043821238
Yes,Yes,1102.43498209896,17391.779646823
No,Yes,1228.33879593452,18129.6940624009
No,Yes,974.014384870528,20108.1035841497
No,No,263.656061763757,50782.8322029761
No,No,847.069147369421,35581.2901156659
No,No,835.191809113554,39977.1314704097
No,No,757.907711197946,37088.8395732868
No,Yes,1013.66576572018,13821.0900819589
No,Yes,643.577000917672,28765.910525223
No,Yes,757.272763497851,18876.0891573188
No,No,1248.27894291764,41100.6261742015
No,No,699.285850186167,41475.9820952634
No,No,866.402631163086,18586.7271653018
No,No,697.666382564536,35402.2679567815
No,No,899.096892824399,39630.6387900137
No,No,674.204629620179,46481.9526798699
No,No,902.92395856054,33778.4032313443
No,No,1591.75580588687,46259.6599752908
No,No,484.217358639711,30178.5752399951
No,No,751.68728655516,51327.3172739106
No,No,604.194947116334,38292.7690977453
No,No,640.633469892213,46075.4150579683
No,Yes,782.445165134074,23447.2133813526
No,No,1026.95519673516,40307.0110217945
No,Yes,862.902253834498,16157.8665298407
No,Yes,780.512125824943,14813.3415822723
No,No,878.009385167249,15262.9351149015
No,No,481.862028269873,32928.2390042737
No,Yes,1579.99003223015,13274.7315023903
No,No,1.67402590271342,23001.6670760201
No,No,514.849025301181,37656.8478724252
No,No,2087.67874085049,44997.3643500816
No,Yes,973.514710211862,20770.4840331544
No,No,528.872496895311,45235.4971935422
No,No,1131.41243362462,37663.2268693235
No,No,955.343370548383,40368.5978855312
No,No,759.032260453678,45774.3835405276
No,No,1023.85241371526,31492.9983652979
No,No,1096.07775578352,30374.8347206174
No,No,829.32969070991,48734.1661690429
No,No,792.356871704534,39911.4272279602
No,No,882.264534452783,18379.5148607438
No,Yes,733.847089936321,16400.1283445279
No,No,553.519436208433,45385.3113268622
No,Yes,822.959594920215,8918.70253904663
No,No,493.95999044986,34621.7576420746
No,No,88.2540567051822,43927.315885611
No,No,0,45077.5745780792
No,No,611.825734885616,21716.5343596837
No,Yes,1096.69213583028,20856.5876398187
No,No,191.611070550308,35119.5813835898
No,No,447.958161182748,54044.8231061654
No,No,1149.68918788583,39974.5630184873
No,Yes,463.300004723583,16416.6127293146
No,No,1347.63559514332,58953.0926684651
No,Yes,0,16979.8930728145
No,No,643.010847393226,27735.1582360746
No,Yes,365.222955835046,15375.1517219432
No,No,289.681569442895,45991.0443210763
No,No,578.290656572117,48044.3844904488
No,No,1186.93272905935,51742.5764367357
No,No,426.007283754863,50874.5651795002
No,No,1115.73877693947,48125.6467552087
No,Yes,932.695814190911,18743.3137407493
No,Yes,1048.48759625782,22935.5954509348
No,No,768.372947015316,44405.3087453
No,No,785.494708435686,50683.1541835067
No,Yes,865.205866068633,22081.5816392531
Yes,No,1801.80118346806,24152.264834226
No,No,950.341274781584,64396.1653447148
No,No,787.042934912837,46266.9414512335
No,No,982.839988770985,32419.665047656
No,No,1175.38957718705,35339.556671872
No,Yes,887.284872180981,13132.901347241
No,No,801.994436947096,46439.0035534273
No,No,1096.24673322037,42685.1072902999
No,No,628.855331566381,40490.4260532201
No,Yes,567.722580913533,14892.3244451469
No,Yes,843.008786630283,22037.4704117827
No,Yes,1217.30987516687,10520.0430746812
No,No,0,10593.9212460847
No,No,1186.77795118128,38581.9278558539
No,No,439.043893107684,40148.108054317
No,Yes,778.999353313474,10489.5735268384
No,Yes,742.549323468977,24505.0193460592
No,Yes,763.337623826175,15849.8639600086
No,No,408.116029993621,39388.3175611827
No,No,1071.25835436445,36869.0525759518
No,No,1373.57560129775,22182.4165874166
No,No,52.9180891783735,30506.358853652
No,Yes,1140.45436292959,18991.886035461
No,No,1162.29922732475,47513.124771207
No,Yes,1528.49437007321,22664.3493517211
No,No,991.961167212548,49910.0968835837
No,No,592.432321380633,32283.2641204669
No,No,848.327608233813,30472.7179252633
No,No,309.517982126985,35293.1935706219
No,Yes,425.844645376775,15324.758004218
No,Yes,1268.48611351102,19862.0444216306
No,Yes,898.631950753244,15293.8740494594
No,No,274.956946474187,24102.3915140994
No,No,399.443127979133,45360.9322533118
No,Yes,850.386406238716,6389.07056944882
No,No,92.9000889701402,43955.8813664077
No,No,854.023334564867,32107.3083419182
No,No,0,29721.3418700634
No,No,1094.81283301666,32936.0586617393
No,No,680.164459380056,25391.6330751958
No,No,1231.35189432337,29867.8764736882
No,No,0,38228.2601678094
No,No,830.046094160683,51847.1229335732
No,No,1267.00144444768,32752.1937409219
No,No,1623.69027195188,36747.9039783266
No,No,302.719017710888,45260.3977308049
No,No,439.961958832399,28215.4788428897
No,Yes,1016.82547814025,18703.5552303283
No,No,1421.20476385362,47423.7917724389
No,No,479.677151780228,40995.0362099409
No,Yes,925.896916667239,12384.2042299631
No,Yes,1192.70215939554,21597.7516651387
No,No,1649.91703023619,36091.3847479288
No,No,808.999102581178,26379.8866963464
No,No,752.056294701375,49741.4315184812
No,No,727.190776306582,27282.1983550083
No,No,845.607309992116,31633.0872543091
No,No,445.661897901178,46816.105113725
No,No,1459.04496635786,49753.8049162963
No,Yes,988.641609584159,22085.4508197692
No,No,796.991208463392,25159.554855822
No,No,903.459131606741,33640.0996762864
No,No,1163.08390408128,45488.7505586529
No,No,1217.21052749133,33865.050577167
No,Yes,740.228677226658,23469.3875040857
No,No,1259.45052417311,28881.7252478321
No,No,501.391685956458,42856.1899982353
No,No,808.611888576478,48650.4338778726
No,No,413.888271616934,53142.0239048614
No,Yes,666.498230169417,11951.8987902488
No,Yes,412.160788336474,17679.5217697791
No,Yes,372.652495532665,22308.0412831276
No,No,1235.0766543147,48687.5571560364
No,No,853.246221589931,41581.195336223
No,No,1911.66851672829,52802.0888231585
No,No,357.969460728933,57012.5508813006
No,Yes,698.157981667433,19582.8161575693
No,No,918.461091220465,32468.4507371825
Yes,No,1741.91491543247,35067.4251226861
No,No,577.49347668941,39015.4168357708
No,Yes,1415.68199444299,21856.3209297024
No,Yes,1524.48683341545,15845.8712481288
No,Yes,1171.44140128616,19213.385726928
No,Yes,396.801484079162,26061.7642503507
No,No,1236.15812440683,19682.7109013115
No,No,1053.40549467371,52921.8537919159
No,No,1207.04062486695,42171.9889675781
No,No,528.961945199657,27065.7052750894
No,No,662.703254958649,48652.1699429375
No,No,517.228507618777,40248.5860722947
No,No,938.846004261055,40914.2282285304
Yes,No,1823.63655922363,44260.1563740071
No,No,638.721987169513,48085.707914938
No,No,929.022614418526,23889.6800602367
No,Yes,282.248706317179,19809.0986748885
No,Yes,1429.60932761342,14827.8945358154
No,Yes,672.358163240043,24495.0376192773
No,No,752.466763910773,39896.1093744995
No,No,471.346126989889,30337.1411809513
No,No,270.585758872418,44958.6312672761
Yes,No,2075.32789240119,43817.4994165192
No,No,96.8038990504192,31371.7260760776
No,Yes,568.294950972513,13286.3504957018
No,Yes,990.880561930152,21164.6639904912
No,No,284.560972136525,45542.1738019605
No,No,983.837340767148,28980.1020215873
No,No,924.437340522378,40987.4861505338
No,No,857.15319686911,31252.6513536423
No,No,195.022335186118,44222.9787399682
No,No,1046.00899599925,45573.3837714878
No,Yes,933.350405092987,15557.6325634422
No,No,0,43646.9117171667
No,No,691.892090491284,32512.195389798
No,Yes,1097.96962125845,16275.6836356714
No,No,0,45374.9971794388
No,Yes,402.909163047921,22752.3269494562
No,No,1230.9031608653,44303.1979964794
No,No,959.482038937641,31357.4463317624
No,No,630.229125536699,46713.6304386072
No,Yes,1353.49302986961,16727.6637244271
No,Yes,603.575190027631,15477.3538789755
No,No,830.250090634854,35377.8570634333
No,No,858.179964537275,30892.7357962171
No,No,380.173508308381,37395.718934378
No,Yes,1005.81173310083,12112.6574158034
No,No,1027.82530711925,33089.4672946505
No,No,456.003327034018,29898.0050635925
No,No,1043.09783017499,30516.2627004716
No,No,586.968885382876,50317.6528901077
No,No,271.942208218099,27790.0692786973
No,No,419.729051721571,37444.5360607249
No,Yes,597.112380190364,12660.8145668556
No,No,342.957369597552,43688.5348603431
No,No,728.278954840128,30028.180114333
No,Yes,513.836763185943,9879.11522086725
No,No,795.958609109475,22570.4833957793
No,No,1.97669165657703,51672.3606746991
No,No,1355.64121959561,36671.6598743079
No,Yes,319.26267613224,24881.3856596421
No,No,1719.16924073123,57866.0587647857
No,Yes,1191.08557367385,20895.408187878
No,No,984.43916305411,25294.8679947978
No,No,947.795904132801,45284.2059483097
No,No,949.038713528626,47760.4001660739
No,Yes,219.728619473391,18401.9824159211
No,No,1465.74393129421,25521.269892488
No,Yes,645.338826892833,20122.2022949879
No,Yes,856.564480509726,23199.9770243004
No,Yes,912.832537265206,19467.9793084482
No,Yes,774.347691273785,15147.4050875774
No,Yes,1376.34002229257,17101.4277855388
No,No,699.68038610832,50267.8498703097
No,Yes,903.458650208612,17254.9607045282
No,Yes,1150.54718578729,23705.9534246888
No,No,751.338737032109,42736.4281010473
No,No,556.077320959279,25371.2137682282
No,No,751.392240487586,29875.0468943881
No,No,425.986919625979,39772.7524115106
No,No,297.680814254857,26586.5338259687
No,No,507.246293687735,46106.2333111186
No,No,865.697003766891,33541.0463795618
No,Yes,1265.52737698449,14672.2561827333
No,No,564.411306490337,39643.536293479
No,No,621.041219289815,50804.6753093259
No,No,1205.5906901595,25920.860620437
No,No,1943.9323001153,24193.6089530073
No,No,415.288751920261,35790.1308927711
No,Yes,1169.42044435962,19879.2481698692
