% This is a family of datasets synthetically generated from a realistic
% simulation of the dynamics of a Unimation Puma 560 robot arm. There
% are eight datastets in this family . In this repository we only have
% two of them. They are all variations on the same model; a realistic
% simulation of the dynamics of a Puma 560 robot arm. The task in these
% datasets is to predict the angular accelaration of one of the robot
% arm's links. The inputs include angular positions, velocities and
% torques of the robot arm. The family has been specifically generated
% for the delve environment and so the individual datasets span the
% corners of a cube whose dimensions represent:
% 
% Number of inputs 8. 
% degree of non-linearity (fairly linear or non-linear) 
% amount of noise in the output (moderate or high). 
% 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original Source: DELVE repository of data. 
% Characteristics: 8192 (4500+3692) cases, 9 continuous variables. 
 
@relation puma8NH
 
@attribute theta1  numeric
@attribute theta2  numeric
@attribute theta3  numeric
@attribute thetad1  numeric
@attribute thetad2  numeric
@attribute thetad3  numeric
@attribute tau1  numeric
@attribute tau2  numeric
@attribute thetadd3  numeric

@data
-0.919184,0.376893,0.990828,1.147503,-0.787209,1.773935,-0.542002,-0.221977,7.995334
1.398683,-1.492105,-0.366273,0.315731,-1.535870,-0.794389,0.549403,-0.177605,-9.600255
-0.951771,-0.690338,1.279527,1.445318,-1.841208,-1.753480,-0.426009,0.461631,9.915523
-0.566884,-1.054738,-0.850033,1.450364,0.022230,0.395121,-0.567517,0.550095,-6.616625
1.331274,0.293160,-0.136579,0.399738,0.408812,-1.650586,0.440207,0.566807,3.548732
-1.524460,-1.286280,-1.840857,0.380709,1.044884,1.126830,-0.447467,-0.180301,-2.454837
-0.548516,-1.477476,0.462132,1.034580,1.353478,0.260477,0.310418,-0.401908,-10.670106
-1.114631,-0.919516,-1.431623,-1.716219,-0.898285,1.015591,-0.357911,0.184719,0.550916
0.716416,-0.294234,0.925825,-1.850124,-0.813703,1.333338,0.339438,0.127635,-0.372146
-0.675020,-1.401910,0.049306,-0.695769,0.473195,-1.531665,-0.552786,-0.274237,-0.308391
0.162936,1.505183,1.506636,-0.453161,-1.050062,-1.445455,-0.143205,0.351360,-3.154199
-0.600906,0.164712,1.193514,-0.301726,-0.576627,1.075250,-0.390208,-0.227215,7.171637
0.020609,-0.452662,-0.210752,1.612200,-1.873915,-1.056648,0.307900,0.469760,8.263029
0.433834,0.431983,-0.506729,-0.356839,0.528340,1.667994,0.289739,0.048120,6.028980
0.391967,1.746907,0.194358,1.834555,-0.733240,0.275695,0.124037,0.282345,5.172217
-1.483118,-0.112230,-1.292901,-0.011415,0.413630,0.158923,-0.590529,0.178865,-1.467783
-0.951242,0.677166,-0.226358,-0.557469,-1.156679,1.131025,0.394259,-0.097075,7.548839
1.423584,-1.457164,-1.209793,-1.857071,-0.694792,1.814607,-0.155437,-0.035220,-5.017733
1.119531,0.335360,0.380500,1.290103,-1.765624,-1.869459,-0.494773,0.355604,10.037828
0.096577,-1.654720,-0.239688,1.602398,-0.747265,-1.711552,-0.518485,0.228873,-7.408576
-0.738302,-1.856472,1.836909,1.130730,0.052840,-1.624333,0.489281,-0.250615,4.392229
0.502266,0.749145,-0.619838,-1.347961,-1.777026,-1.243056,0.257525,-0.177588,6.817957
-0.512369,-0.902670,-1.056313,-0.939663,-0.766227,0.035787,-0.547303,-0.516175,-4.767419
-1.787273,-0.039683,0.314885,-0.680361,-0.692792,1.503523,-0.000785,0.010607,5.013497
0.297239,0.557519,-1.780934,0.940412,-1.726676,0.537088,0.530567,0.042090,-3.759360
1.455087,0.236477,0.982939,0.509785,-1.051608,-1.039228,-0.099887,-0.000671,9.791497
0.328524,-1.414418,0.938886,-0.984450,0.493469,-0.067145,-0.412801,0.458257,-4.747390
1.743419,-1.881578,-1.667374,-1.804546,-0.064261,-1.841160,-0.303242,-0.187634,-0.361400
1.102985,1.224794,1.400801,0.164953,1.475604,-1.769741,0.178036,-0.549076,2.214845
-0.415110,1.356504,-1.659464,-0.814040,-0.563898,0.115620,0.550196,-0.051511,-3.445096
1.132866,-1.734989,0.293976,-1.497504,-0.615350,-1.325932,-0.314330,-0.538899,-8.355415
-1.463984,1.035169,-0.056567,-0.710207,-0.916720,0.321163,-0.231759,0.029163,8.197488
0.514502,-0.934107,-1.629158,-0.395598,1.313053,-0.577918,-0.564042,0.151408,-3.478976
0.862116,1.806929,-1.350191,-1.561710,-1.538398,-1.799354,0.156372,0.144894,2.714692
1.168244,0.981407,1.141516,0.378746,-1.800304,-0.403601,-0.397905,0.018153,8.393495
-0.380062,-1.480655,-0.177490,-1.076746,-1.295450,-1.397521,-0.507546,0.481623,-7.645774
-1.360931,-1.118664,-0.842802,-1.419724,-1.535147,0.062590,0.045413,0.048819,-7.624703
-1.574313,1.519224,-0.013052,-0.710495,1.795452,1.800818,0.476681,0.376520,5.104068
-1.257809,1.672056,1.320623,-1.529496,0.783384,1.799264,0.566335,-0.003211,1.742006
0.174775,0.675217,0.939241,1.208896,1.871135,-0.433280,0.421755,0.040523,8.129497
-0.074516,-0.781594,-1.881032,-0.034622,-1.332301,1.295133,-0.050544,0.107882,2.478303
-0.177464,-0.635296,-1.037640,-0.014602,-0.375788,-1.263831,-0.483574,0.171044,-5.136757
0.292722,0.043528,0.215200,1.529308,-0.166022,-0.597135,-0.174021,-0.366324,7.471764
-0.889484,-1.854267,1.195456,-1.590891,1.878340,0.026303,0.315623,-0.529740,-0.608562
0.749630,-0.016801,0.372856,0.993278,0.855499,-0.073056,0.363659,0.409974,5.910944
1.364984,1.373377,-0.812875,0.162660,0.638103,-0.794225,0.230105,-0.230305,7.230092
1.300653,-1.636126,-0.631186,0.186362,-0.616906,-1.082276,0.001133,-0.153320,-6.717921
0.194187,-1.037139,0.876814,0.026846,-1.183663,0.000264,0.210639,0.207703,1.811738
-0.831655,1.197720,-1.246679,0.223184,-0.006768,-0.656640,-0.517279,0.099289,0.168280
-1.225260,-1.684036,0.896748,-0.453048,0.835259,-0.943587,0.366174,-0.506904,-1.844270
-0.032668,1.354566,-0.310139,1.275810,-0.724143,-1.394505,0.027598,-0.563290,5.186961
1.170813,-1.076489,-0.746904,0.594355,-0.942371,-1.025750,0.007656,0.266755,-0.609530
0.073235,1.867132,0.146636,-1.011860,-0.261746,0.326217,0.404227,-0.554294,5.122688
0.353700,-0.507528,1.279335,-1.789077,-0.208647,-0.706330,0.049896,-0.189809,6.667420
-1.597373,-1.503499,0.412758,0.586761,-0.397338,-1.542290,0.203458,-0.477757,-9.514705
0.530781,1.219290,-0.626968,-0.555187,-0.489981,-1.624853,0.103138,-0.566582,5.154687
1.680163,1.866753,1.315446,-1.832454,-1.650702,-0.579642,-0.189904,0.291680,-3.985630
-0.137993,-0.745222,-1.301865,0.126040,-0.334269,-0.886678,0.019267,-0.176150,-2.859900
0.957630,1.135730,1.146470,0.703601,-0.786591,0.845525,-0.583556,-0.222661,9.641468
0.133450,-0.199065,-1.780457,1.412802,-1.699778,0.214682,0.115217,-0.350683,-1.672812
-1.160886,-1.725532,0.902597,-0.177869,0.088877,0.876959,-0.413413,-0.236946,-7.976446
-1.263704,0.609779,-1.829478,-0.647695,1.688491,-1.429880,0.377499,0.227216,2.016836
1.717780,0.739485,-0.865575,0.368888,-1.610311,-0.299329,-0.560159,-0.591239,3.497463
-1.399799,1.588729,-0.517031,-0.098356,-1.841967,0.563693,0.064760,0.016008,7.813082
-0.361852,-0.777311,-1.529077,0.294008,-0.953319,-0.302581,0.039418,0.097310,-3.200416
1.346397,-1.874625,-1.670007,-0.813954,0.889415,0.706858,0.371823,-0.376054,4.875998
0.516857,0.946002,1.733813,-1.217891,1.516889,-1.551703,0.247562,0.377727,3.779035
1.697190,1.529106,0.202113,0.229147,-1.569207,0.637567,0.480006,-0.133351,7.530842
0.871712,0.986897,-0.835189,-1.635868,-0.069628,-1.560894,0.277549,0.365021,-2.154513
1.605041,-1.565668,-0.197702,-1.490220,1.169968,-0.198763,-0.147862,0.083341,-8.247809
0.575673,1.742829,-0.477375,-0.864383,1.558198,-0.942048,0.198363,0.283860,4.796218
-0.783490,0.181068,0.886125,-1.819119,0.048476,0.427141,0.335331,-0.497119,8.596163
1.150017,-0.003795,0.304706,1.655815,-0.199839,0.290587,0.594604,-0.098197,-0.055546
1.066984,-0.663508,-0.177541,1.841748,-0.488510,0.476944,0.372226,0.404619,-3.315509
-0.243809,0.187559,0.660240,1.802676,-1.196229,-0.086614,-0.172969,0.504391,-1.004787
0.070896,0.255516,0.530474,-0.157778,-1.535481,-1.784312,0.226938,0.546596,2.405369
0.994303,-0.764129,1.379180,-1.303403,0.665333,0.689349,0.301734,0.049648,9.314905
-1.769432,-1.777880,-0.513856,0.483614,0.175721,1.505607,0.349688,-0.398647,-7.384947
-0.980411,0.510492,-0.472800,0.626096,0.974409,0.405823,0.283311,0.002282,0.626721
1.817689,-1.460777,-1.624726,-1.311937,0.489762,1.717887,-0.390128,-0.075720,3.086813
-0.753702,-0.574414,0.572292,1.475060,0.400611,0.011717,0.285400,0.318894,1.550855
-1.712825,-0.413981,1.479042,-0.539823,1.367504,-1.509470,0.584283,0.450636,3.818355
-0.578451,0.568281,-1.858416,-0.685616,1.474892,1.338778,-0.561176,0.313716,-1.630235
-1.470022,1.343628,0.581177,-0.004742,-0.522350,0.982905,-0.020079,-0.259971,8.375310
1.477532,0.472194,0.500291,1.488047,0.017469,-0.447016,0.138572,-0.223925,8.794037
0.142866,-0.289677,-1.644730,1.775737,-1.568365,-0.287956,0.280661,-0.124250,1.253733
0.140463,0.789955,-0.846189,-1.799729,1.718840,-0.277656,0.188701,-0.108309,1.366905
0.730801,0.202129,0.498348,-1.000783,1.176513,0.466749,-0.171422,0.104732,2.029599
-1.330396,-0.614811,0.203642,-0.468674,-1.659906,-0.697132,0.057035,-0.214452,-6.568627
-1.451841,1.541998,-1.785436,0.668242,0.585044,0.904391,-0.056884,0.353389,-2.555946
1.047634,-1.674560,1.821896,1.384538,-1.725646,-1.007863,-0.300602,-0.211970,4.087176
0.959937,-1.562325,-0.565494,-0.315468,-1.569393,1.282811,0.026508,0.315399,-5.408510
1.632780,0.953570,0.762644,0.051597,0.118865,-0.282860,-0.052562,-0.216180,5.998925
-1.419300,1.817823,0.798192,1.872521,0.234795,-0.904915,-0.343582,-0.183508,-2.639988
0.687096,0.792899,-0.374297,1.178186,-1.570179,-0.615094,-0.253300,0.382054,7.674654
0.375017,-0.381308,0.203711,0.692927,0.763088,-0.012762,0.123867,-0.159088,1.873595
-1.170749,-1.607560,0.691173,1.451473,-0.185567,-1.113153,0.418266,0.192858,-6.708413
-1.095530,-0.330700,-1.226003,0.902662,0.921889,-0.139145,-0.401520,0.456607,-4.803968
0.279841,-1.553219,1.676990,1.309331,0.954406,-0.272549,-0.094071,0.544959,-6.916786
-0.965163,0.433117,-0.301135,1.814131,-0.950768,1.099870,0.524948,0.392692,0.906555
0.722226,-0.658541,0.367862,0.009051,1.325285,1.438372,-0.546468,0.312122,-4.195133
-0.404336,1.471215,-0.129504,-1.333116,-1.093140,-1.633624,-0.018009,-0.279861,6.201420
-0.213664,1.670478,1.189509,0.241988,-0.639709,0.204667,0.532794,0.262725,2.957654
-0.925140,-1.713977,-0.916598,-1.411654,-1.619650,1.065237,0.042978,-0.074843,-7.167466
-1.412856,0.800976,-0.349043,-0.380550,1.633377,-0.330697,-0.371513,-0.411209,4.412162
0.364553,0.940649,-1.524839,-0.112042,1.873575,-0.889950,0.514202,-0.200444,4.713423
-1.643419,1.193107,0.398254,1.862042,1.312747,1.824425,-0.427029,0.126061,4.734116
-1.028604,1.062799,0.630074,-0.032971,0.030310,0.487764,-0.544908,0.132885,9.807449
-1.479429,1.569961,0.723765,-1.180160,-1.443157,0.464999,0.069185,-0.000122,7.024349
1.550735,1.803446,0.439291,1.676284,0.762210,0.312931,0.127333,0.484371,8.824328
-1.851421,0.017209,-1.046134,0.495163,-1.760962,1.088113,0.021375,0.447493,-4.660192
-1.143073,-0.159107,-1.249078,1.378437,1.286954,1.861731,-0.046583,-0.518517,-7.918237
0.442674,-1.777913,-1.062378,-1.096052,-1.552952,-1.376877,-0.461165,-0.002927,-5.274375
-1.236195,-0.747785,0.868002,-1.054603,1.418761,0.431572,0.039303,0.558424,2.939134
-1.603750,0.643615,1.369945,1.816989,1.858081,-1.184093,0.097601,-0.027867,8.657059
1.521230,-0.216679,0.003909,1.617408,-1.049816,-1.065646,0.173296,0.190735,4.256159
0.064348,-0.464933,0.893412,0.012109,-0.057877,-0.098368,0.549097,-0.523014,-2.500823
-0.004100,-1.042592,-0.302134,0.100752,0.656531,-0.210557,0.352524,0.474395,-8.459217
1.692362,-0.457696,-1.877452,-0.182137,-0.010783,-0.282460,-0.316715,0.172356,-0.610132
0.081336,-1.468354,-0.786122,1.191192,-1.635997,1.523307,0.242160,-0.422162,-5.724337
1.752846,-1.772413,0.890006,-0.673919,-1.742242,-0.960376,0.549383,-0.514286,-3.192199
-1.007705,1.706011,-1.012865,1.690488,-1.783923,-0.284854,0.079423,0.466331,-0.547286
-1.096283,-1.669403,1.799446,1.065589,-1.499730,-0.337219,-0.463326,-0.324130,-3.795284
-1.035219,-0.789628,-1.188938,1.819083,-0.644559,1.616400,0.271480,0.366781,-7.215828
0.358897,0.125912,1.280943,-1.162373,-0.320512,0.349561,0.492992,-0.286724,9.346202
1.136939,-1.152066,-0.508362,-1.421512,-1.421661,-0.162247,-0.396426,-0.331212,-8.005212
-1.260443,-1.127238,-1.688189,-1.035337,0.996062,-1.369104,0.322805,0.178804,-1.200905
0.079831,-0.361922,1.818460,0.181411,-0.888977,-0.885460,0.537030,-0.537566,8.499439
0.235392,1.602416,-0.444606,-0.525422,-1.631148,0.089652,-0.375619,0.176077,6.795680
-1.295547,0.741900,-1.750004,0.527928,-1.485023,1.801697,0.382213,0.261494,-1.458072
-1.625879,-1.833998,-1.207389,0.849524,1.297897,1.053707,-0.441560,-0.494160,-6.747461
1.275427,0.393358,-1.250807,-1.293416,-1.139547,-1.224307,-0.240731,0.425803,-4.007950
0.239371,0.613062,0.573198,1.616427,1.306515,-1.134203,-0.597011,0.431100,6.255646
1.810783,-0.663937,0.152479,-0.817730,1.501487,-0.295461,-0.269655,0.301742,-2.745151
0.213734,-0.491676,0.051733,-1.375082,-1.438565,-1.526261,-0.441148,0.425537,0.798562
0.797515,1.800750,0.367300,1.868807,-1.854827,-0.679676,-0.156232,-0.192081,4.431521
-1.642183,-0.651882,-0.817934,1.849205,0.439780,-1.413052,0.407941,-0.541632,-3.401528
-0.046178,0.490435,1.716633,0.315616,0.293958,-1.801933,-0.444150,0.375086,8.567630
-1.846554,-1.120632,0.020934,1.239694,-0.761933,0.573622,0.382982,-0.019306,-3.963753
-0.665734,0.108646,1.372112,0.537231,0.310755,1.525299,0.098669,-0.065222,7.550017
-0.292756,-0.610284,0.880440,0.647310,-0.627107,0.876623,0.189609,-0.449716,-1.519938
-1.114436,-1.411482,1.270366,-1.732465,1.254359,0.666155,-0.181941,-0.283501,-1.727031
-1.030848,1.043671,-0.416478,0.978165,-0.556470,0.559532,-0.598450,0.257114,7.522160
1.835881,-1.073607,-1.313548,-0.192381,1.228437,-1.461182,-0.283133,0.583838,0.073975
1.855015,0.065649,-1.224887,0.816336,1.453416,-1.463904,-0.443645,0.452959,0.206564
0.736144,-0.482293,-0.589702,-0.029088,1.202301,0.341902,0.320991,-0.307878,-1.810692
0.832192,0.288364,-1.577278,0.706227,1.878368,0.493274,0.133910,-0.571219,-1.428011
-0.201378,0.821796,-1.034192,1.390928,0.104097,0.319690,0.286680,0.236538,-1.887049
-1.697912,1.429853,-1.638669,1.865474,-1.323992,1.454865,0.085746,-0.062925,-3.019770
0.769575,-0.322087,0.283004,-1.185985,-1.326927,1.137105,0.521933,0.122646,5.494921
-1.860034,-1.490322,-0.552576,-1.854309,0.478256,0.593568,0.292888,0.167484,-4.750710
0.802965,-0.847481,-0.893550,1.423743,1.221481,-1.506967,-0.422661,0.342273,-2.645396
0.463723,1.392791,1.264714,1.284581,-0.332780,1.517218,0.066851,0.366524,-0.310629
-1.761429,0.780831,0.362439,-0.656662,1.775522,-1.416558,-0.350721,-0.162679,5.119766
0.005768,-1.071756,-0.359346,-0.126108,-0.814881,0.382367,-0.398574,-0.430256,-5.326239
0.347514,1.075126,0.458554,1.225880,0.793775,-0.731884,0.140744,0.285515,9.568046
-1.869666,-1.267023,1.376209,1.546262,-1.740418,-0.464382,-0.367741,0.574521,-0.799699
-0.669243,1.451043,0.115981,0.246225,-1.065822,1.351326,0.571885,-0.320998,6.267295
1.686287,-0.763791,-0.487947,-1.373902,-0.459358,0.346152,0.253895,0.012448,-6.839459
1.847068,-1.545607,1.448011,-1.820437,0.505947,-1.476510,0.517633,-0.146950,6.712810
0.049598,0.450160,-0.378963,-1.856097,0.584808,0.702820,0.370349,0.048116,1.782578
-1.393545,1.152333,1.220099,1.662288,-0.742192,0.616290,-0.548821,0.360692,7.645075
1.854790,0.062290,-1.123522,0.447490,-0.014668,-1.477818,-0.483800,-0.020841,-2.452914
0.525934,-1.070496,-1.807585,1.630796,1.527600,1.274940,-0.083845,-0.382272,-4.718595
-0.780743,1.109669,0.454601,-1.127303,1.000670,0.681640,-0.137750,-0.364800,7.792280
-0.808239,-1.082986,-0.620420,0.173937,1.680876,-1.236927,-0.555432,-0.342953,-8.753823
-0.079861,-0.143494,1.037961,1.631279,-1.662347,-0.255982,-0.262064,-0.511565,6.275134
-1.604217,0.324650,1.329846,-1.073793,-0.679781,1.518724,-0.276791,0.376724,8.907756
-0.021738,0.337825,0.340319,0.779117,1.717483,-0.466338,-0.030323,0.366126,6.926967
0.119324,-0.111595,1.842231,0.099568,-0.402191,-0.176673,0.429869,-0.387043,8.896114
1.163760,1.019567,1.622777,-1.301846,0.433538,-0.760917,-0.379837,0.081277,7.807950
0.224970,-0.145657,-1.389495,1.360753,-1.878661,-1.648438,-0.068253,0.069130,1.162843
-0.548353,1.258909,1.746252,0.506799,1.533812,0.127273,0.491350,-0.274844,1.694591
1.365307,-0.737695,0.796376,1.508000,-0.154809,-0.641110,-0.232558,-0.204859,-7.102107
0.028514,0.460276,-0.004831,1.735326,1.594409,0.709060,0.155395,0.527297,8.749337
-1.053856,-1.112940,1.109282,1.499698,-0.205993,-1.342512,-0.215375,0.596488,-7.125831
1.526290,-1.881716,-0.208508,1.619025,-0.266618,1.372563,0.186152,0.250190,-2.596809
-0.344639,-1.762120,0.478924,0.514746,-0.602981,-0.775647,0.014914,-0.141558,-4.760425
1.844622,-1.184414,-1.316546,-1.586769,-0.469533,-1.022230,-0.361753,0.425305,1.133420
-1.728379,-1.693434,1.284502,-1.655417,-0.654126,-0.828152,-0.075213,-0.506790,-6.230558
0.526018,0.341010,1.086895,-1.541156,0.857729,-0.290939,-0.074876,0.355056,9.676055
1.418022,-0.678439,1.450184,0.774428,-1.691274,-0.111888,0.217883,-0.435195,8.066226
-1.469583,1.178716,-0.207071,-0.609737,-1.234768,0.607278,0.437526,-0.102609,8.546748
-0.900558,0.520758,-1.355751,-0.763276,0.621096,-0.131613,0.293128,0.597889,1.992858
-1.092766,0.891916,1.260606,0.113038,-0.204779,0.211565,0.239350,0.348448,9.078087
-1.728796,-1.165673,0.759759,0.586671,1.865295,-0.560021,0.379271,0.001476,-4.400261
0.265689,1.856871,1.104264,0.083994,1.739285,0.273600,-0.284936,0.272939,6.165968
1.121962,-0.274734,0.684132,-0.023638,-1.440502,-0.153833,0.216978,-0.058710,2.469948
1.597517,0.163862,-1.784736,1.127734,-1.288882,-0.325405,0.335604,0.499348,-2.881528
-1.168726,-1.543314,-1.491303,1.803932,1.052448,0.070008,0.131585,-0.052006,-0.515492
1.272454,-0.575571,-0.027455,-1.500076,1.383979,0.176036,-0.234838,-0.116602,6.316017
-1.821689,-1.676670,0.301238,-0.083384,0.975847,-1.822940,-0.024861,-0.241316,-9.093647
-1.308795,0.512411,1.617452,-0.321757,-1.719875,1.739226,-0.228479,-0.046400,7.033288
1.442152,1.490775,0.630134,0.981401,1.045006,-0.601827,-0.075065,-0.421968,9.343175
0.197612,-0.033876,-0.099254,-1.869121,0.346846,1.154096,0.220012,0.538222,-5.811930
0.662157,0.099413,0.757880,-0.836597,1.091199,-0.829213,0.248694,0.196668,9.367319
0.291254,1.756164,1.219059,-0.736042,-1.584399,1.652426,-0.196620,0.212694,6.377920
-0.777256,-0.594367,0.735572,1.220439,-0.166189,0.372955,-0.350262,0.339943,1.540578
-0.941888,-0.460036,0.254613,0.438853,1.849369,-0.575895,-0.544606,0.409407,-7.119232
1.733285,1.218092,1.854113,-0.005615,-0.118470,-0.607898,-0.151696,0.447766,3.768277
-0.070265,-0.957330,0.131464,0.339883,0.999704,-0.465690,-0.163172,-0.436194,-6.293452
1.011690,1.167929,-0.543805,-1.468110,-0.451986,-0.153705,-0.293826,-0.335856,9.338455
-0.041065,-0.281818,-1.504433,-0.205110,-1.583113,0.650740,0.151928,-0.137809,-1.142450
0.397583,-1.879382,1.314830,-0.879968,-0.257858,1.586219,-0.389536,0.276416,-0.828375
0.295034,1.195461,-1.521053,-0.572311,-1.791557,-0.422678,-0.457679,-0.213358,-1.319968
1.298636,-1.605514,1.151638,0.855967,0.256886,0.926427,0.232355,0.389673,3.839154
0.523903,-1.281262,-0.441882,0.011534,1.584341,1.139434,-0.218747,0.314315,-5.759730
-1.831905,0.042062,-1.811921,0.390423,-1.569423,0.775861,-0.072223,0.542623,-4.213862
1.450707,-1.759039,-0.523746,0.151640,0.148008,-0.563949,-0.235085,0.527436,-7.236761
1.210281,-1.246988,-1.188612,-0.236609,0.574236,0.214190,-0.117355,0.420444,-1.412837
1.883557,1.007368,0.157074,1.005414,1.251567,-1.021013,0.151577,-0.039114,8.616888
1.303241,0.388581,1.391597,0.044601,-0.610602,-0.697173,-0.157959,-0.410107,8.298730
0.970535,-0.617907,0.950653,0.742911,0.152204,-1.675605,-0.206701,-0.021065,-5.932991
1.382632,0.157980,1.149112,-0.136576,0.444939,-1.416235,0.179427,0.022610,9.721424
0.075726,-1.502750,1.685724,1.081685,1.367450,1.360016,0.260021,-0.225231,-4.893125
0.707414,-0.799215,-0.213386,-1.200341,-1.340770,-1.568263,0.454906,0.406249,-5.084575
-0.262696,-0.568435,-0.734045,1.819254,-1.539885,-0.405693,0.409877,-0.395156,-4.258777
-0.781207,0.848444,-1.774114,-1.305198,0.642978,-1.797347,0.091612,0.119368,-1.276216
0.009421,-0.004768,-0.960584,-1.772023,-0.085135,1.707574,-0.360452,-0.521994,-0.227665
0.109115,1.718723,1.523229,-0.560130,-0.629724,-1.627918,0.506878,0.304182,-5.032455
0.516410,0.964127,1.012226,-1.127405,-0.727835,0.644768,-0.596385,0.164006,8.647659
-0.538126,-0.263911,1.638607,0.859881,-1.813757,-0.305878,0.405509,0.592718,8.997782
-0.334247,-0.529641,-0.924268,1.633171,-0.020154,0.557276,0.533411,-0.160213,-3.464545
0.591040,-0.105070,-1.594215,-1.204449,1.239718,-0.354149,0.163113,-0.551628,-3.094577
1.027868,1.646462,0.933085,-0.465509,-1.249919,-1.445680,-0.151252,-0.495467,-0.067472
1.814369,-0.717154,-0.807663,1.052673,0.084047,-1.133063,-0.499647,0.038471,-7.115913
0.027911,1.623101,0.381039,-0.960709,-0.100428,1.029186,0.376373,0.503449,6.087814
-1.572673,-1.065252,-0.384687,-0.039186,1.142483,1.546021,0.555821,-0.310038,-8.788370
-1.620283,1.734862,1.328906,-1.794780,-1.811307,-0.602189,0.387411,0.009663,4.611828
-0.891710,-1.572388,-0.045191,-1.765402,1.851942,1.196457,0.048024,-0.466502,-8.894672
-0.563913,-0.122748,-0.887036,1.589681,0.401667,-1.097892,0.462308,0.012669,-5.388112
-1.494558,-0.120031,-0.455382,-0.692740,-1.396324,-0.312222,0.065022,-0.375903,-1.577294
0.469545,1.217227,-1.377140,1.663109,1.749260,-1.725362,-0.000757,0.484302,4.596988
-0.993296,-1.161315,-1.394096,-0.573831,-0.943468,-0.626202,0.324656,0.095759,0.964887
-0.668569,1.473599,-1.543454,-0.075839,-0.397531,-1.017632,0.236031,-0.219749,-1.030301
1.012935,-0.518826,-0.111947,-0.307212,1.467260,1.248427,-0.325117,0.556783,-5.348115
1.135318,1.769767,-0.125155,0.136154,0.006434,-1.186986,0.219637,0.245117,8.984804
-0.089780,-0.973597,-1.826524,-0.003436,-1.200487,-0.020488,-0.409026,0.296656,-2.445923
1.440201,-1.140121,0.452933,0.991796,-1.438286,-0.603210,-0.276140,0.511142,-11.026962
0.828109,-0.479879,-1.486877,0.792233,-0.261426,-1.842921,-0.123173,-0.163588,0.889758
0.729572,-1.607370,0.115443,-1.259303,-0.818231,0.633380,-0.324388,-0.381328,-4.526752
1.442687,-0.832530,1.585284,-1.858802,0.376151,-0.171672,-0.419303,0.371266,3.670818
1.046961,-1.666786,0.543990,0.810386,-0.537876,0.172518,0.143305,0.121019,-10.834205
0.445764,1.135053,1.082017,-0.591289,-0.312063,-0.890357,-0.464865,0.206740,6.034339
-0.031217,-0.641552,-0.616823,0.314359,1.785746,0.775713,0.338362,0.052085,-7.278688
-0.372145,-0.359591,-0.470866,-0.803039,-0.398090,0.896324,-0.014330,0.362427,-3.249742
-0.927883,1.189264,-0.116312,1.725143,0.092076,1.860400,0.030457,-0.511183,4.124465
-1.818775,-1.704911,0.651349,-0.604596,-1.542057,0.794225,-0.227099,0.340816,-9.287224
-1.076576,1.559692,1.543842,-0.948250,-1.824756,-0.443067,-0.333011,-0.118161,7.480299
1.500314,-1.167153,-1.499239,0.369616,-0.677475,-1.190306,0.459805,-0.049871,-4.131546
-0.890324,-0.905493,0.508948,-0.047454,1.653718,-1.517918,-0.208613,0.237886,-8.700541
-0.870251,0.948553,-0.619277,0.529503,-1.401235,0.080684,-0.353926,-0.040704,8.291260
-0.676615,-1.816652,0.038537,-0.738932,-1.135420,0.280137,-0.112439,0.235226,-7.704028
-1.685639,0.351035,-0.072658,0.294374,1.413987,-0.633444,-0.018351,-0.026720,8.608294
